prices,sentiment
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Neutral
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Neutral
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Neutral
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Neutral
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Neutral
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Neutral
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Neutral
63.6,Neutral
63.6,Neutral
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Negative
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Neutral
63.6,Neutral
63.6,Positive
63.6,Neutral
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Neutral
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Neutral
63.6,Positive
63.6,Positive
63.6,Neutral
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Neutral
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Negative
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Neutral
63.6,Positive
63.6,Negative
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
63.6,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Neutral
46.49,Neutral
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Neutral
46.49,Negative
46.49,Negative
46.49,Neutral
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Neutral
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Neutral
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Neutral
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Neutral
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Negative
46.49,Negative
46.49,Negative
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Neutral
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Neutral
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Neutral
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Negative
46.49,Positive
46.49,Neutral
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Positive
46.49,Neutral
46.49,Positive
46.49,Positive
46.49,Negative
46.49,Positive
46.49,Positive
